order_id,user_id,restaurant_id,city,order_timestamp,items_ordered,total_value,payment_mode,was_late,rating_given,discount_applied
ORD003998,U0555,R0392,Jaipur,2023-06-20 20:48:00,"ITM07191,ITM07189,ITM07193,ITM07200,ITM07205",1255,Wallet,False,5.0,0
ORD003999,U0908,R0005,Pune,2023-02-08 21:08:00,"ITM00087,ITM00086",328,UPI,False,,0
ORD004000,U0276,R0155,Pune,2023-11-29 12:11:00,ITM02819,109,Card,False,5.0,0
ORD004001,U0853,R0359,Mumbai,2024-05-23 12:09:00,"ITM06580,ITM06584",448,Wallet,False,4.0,0
ORD004002,U0491,R0380,Jaipur,2023-06-27 21:50:00,ITM06987,149,COD,False,5.0,0
ORD004003,U0569,R0454,Mumbai,2024-02-12 19:46:00,"ITM08266,ITM08264",218,UPI,False,4.0,0
ORD004004,U0986,R0268,Pune,2024-03-24 10:13:00,"ITM04853,ITM04852",288,UPI,False,4.0,47
ORD004005,U0003,R0277,Delhi,2024-06-04 18:01:00,"ITM05025,ITM05032",188,UPI,False,5.0,0
ORD004006,U0220,R0050,Kochi,2023-09-19 12:40:00,"ITM00960,ITM00958,ITM00951",477,Card,False,,0
ORD004007,U0161,R0247,Delhi,2024-09-17 19:32:00,"ITM04466,ITM04471,ITM04464",597,UPI,False,,0
ORD004008,U0749,R0252,Bangalore,2023-11-23 14:54:00,"ITM04566,ITM04562",338,UPI,True,1.0,0
ORD004009,U0016,R0316,Bangalore,2023-04-15 10:58:00,"ITM05783,ITM05786,ITM05780,ITM05781,ITM05785",1405,Wallet,False,,0
ORD004010,U0004,R0295,Hyderabad,2024-05-29 20:39:00,"ITM05378,ITM05360,ITM05371,ITM05369",606,UPI,False,4.0,0
ORD004011,U0695,R0291,Mumbai,2023-08-29 13:39:00,"ITM05300,ITM05296,ITM05297,ITM05288",376,UPI,True,2.0,0
ORD004012,U0034,R0044,Mumbai,2024-11-23 15:50:00,"ITM00819,ITM00820",388,Wallet,False,5.0,0
ORD004013,U0603,R0051,Delhi,2023-07-05 09:57:00,"ITM00970,ITM00985,ITM00976,ITM00983",446,UPI,True,,0
ORD004014,U0044,R0053,Delhi,2024-02-18 21:28:00,"ITM01019,ITM01005,ITM01006",577,UPI,True,,0
ORD004015,U0374,R0005,Pune,2023-11-24 15:19:00,ITM00088,139,UPI,False,5.0,0
ORD004016,U0388,R0150,Delhi,2024-10-11 23:35:00,"ITM02737,ITM02730,ITM02732,ITM02727",856,Card,False,4.0,0
ORD004017,U0996,R0198,Lucknow,2024-12-02 23:42:00,"ITM03598,ITM03592",608,Card,True,3.0,0
ORD004018,U0773,R0042,Lucknow,2023-12-16 15:03:00,"ITM00795,ITM00782,ITM00796,ITM00785",1026,UPI,False,,0
ORD004019,U0893,R0110,Kochi,2023-11-19 22:13:00,"ITM02040,ITM02033",188,Card,False,,0
ORD004020,U0536,R0054,Jaipur,2023-04-29 19:36:00,ITM01033,69,UPI,False,5.0,0
ORD004021,U0007,R0118,Lucknow,2024-03-17 22:52:00,ITM02176,129,Card,False,,0
ORD004022,U0120,R0469,Mumbai,2024-11-21 23:42:00,ITM08532,109,UPI,False,,0
ORD004023,U0352,R0459,Mumbai,2023-03-23 22:24:00,"ITM08350,ITM08348,ITM08343",777,Card,False,5.0,0
ORD004024,U0022,R0313,Surat,2023-10-28 21:44:00,"ITM05716,ITM05708",508,UPI,False,5.0,58
ORD004025,U0616,R0251,Hyderabad,2024-12-20 12:32:00,ITM04532,159,UPI,False,4.0,47
ORD004026,U0219,R0214,Mumbai,2024-12-08 15:55:00,ITM03857,49,Card,False,5.0,0
ORD004027,U0999,R0383,Chandigarh,2023-12-03 15:21:00,"ITM07039,ITM07037",128,UPI,False,5.0,0
ORD004028,U0270,R0416,Mumbai,2023-01-18 17:35:00,"ITM07589,ITM07585",378,UPI,False,4.0,0
ORD004029,U0275,R0401,Lucknow,2023-07-04 15:01:00,"ITM07349,ITM07344,ITM07350",587,Card,True,2.0,0
ORD004030,U0200,R0119,Pune,2024-06-21 20:52:00,ITM02186,29,Wallet,False,,0
ORD004031,U0645,R0490,Lucknow,2024-09-14 23:37:00,ITM08921,279,Card,False,5.0,0
ORD004032,U0387,R0267,Hyderabad,2024-07-13 19:32:00,"ITM04833,ITM04850",328,COD,False,5.0,0
ORD004033,U0776,R0224,Kochi,2024-06-13 23:18:00,"ITM04035,ITM04034",488,UPI,False,4.0,47
ORD004034,U0655,R0323,Delhi,2023-07-17 17:14:00,"ITM05906,ITM05907",248,UPI,False,5.0,77
ORD004035,U0456,R0388,Chandigarh,2023-12-08 16:08:00,"ITM07119,ITM07118,ITM07129",1137,UPI,False,,0
ORD004036,U0822,R0350,Surat,2023-05-04 20:55:00,"ITM06419,ITM06425",528,UPI,False,5.0,0
ORD004037,U0628,R0128,Delhi,2023-06-18 23:41:00,"ITM02364,ITM02359",258,UPI,False,5.0,0
ORD004038,U0916,R0345,Lucknow,2023-08-02 19:38:00,"ITM06330,ITM06332,ITM06329,ITM06326",996,UPI,False,5.0,0
ORD004039,U0705,R0182,Bangalore,2023-10-29 16:04:00,"ITM03289,ITM03298",178,Card,False,5.0,0
ORD004040,U0168,R0252,Bangalore,2023-07-22 09:54:00,"ITM04550,ITM04566,ITM04558,ITM04562",666,UPI,False,,0
ORD004041,U0731,R0060,Jaipur,2023-12-05 15:38:00,"ITM01123,ITM01125",158,Card,False,5.0,13
ORD004042,U0942,R0037,Hyderabad,2024-05-01 20:21:00,"ITM00689,ITM00678,ITM00685",307,UPI,False,5.0,0
ORD004043,U0397,R0405,Delhi,2024-07-24 10:08:00,"ITM07419,ITM07415,ITM07413,ITM07424,ITM07422",1175,Card,False,,0
ORD004044,U0962,R0261,Delhi,2023-02-28 15:41:00,"ITM04733,ITM04728",168,COD,False,4.0,0
ORD004045,U0964,R0413,Lucknow,2023-12-23 22:55:00,"ITM07547,ITM07542",118,Wallet,False,5.0,0
ORD004046,U0999,R0101,Chandigarh,2024-03-28 12:41:00,ITM01880,29,UPI,False,,0
ORD004047,U0698,R0497,Pune,2023-04-22 07:18:00,ITM09046,59,Card,False,4.0,0
ORD004048,U0242,R0132,Mumbai,2024-05-12 22:30:00,"ITM02431,ITM02430",928,UPI,True,2.0,0
ORD004049,U0499,R0366,Mumbai,2024-08-16 20:47:00,ITM06729,49,UPI,False,,0
ORD004050,U0132,R0217,Bangalore,2023-10-05 22:30:00,"ITM03910,ITM03904,ITM03906",537,Card,False,4.0,0
ORD004051,U0480,R0040,Lucknow,2024-08-26 22:30:00,"ITM00751,ITM00741,ITM00744",767,UPI,False,5.0,52
ORD004052,U0799,R0250,Hyderabad,2024-08-19 12:51:00,"ITM04515,ITM04521",188,UPI,False,4.0,13
ORD004053,U0858,R0460,Chandigarh,2023-11-10 14:16:00,"ITM08360,ITM08358,ITM08357,ITM08367",716,UPI,False,5.0,0
ORD004054,U0025,R0376,Lucknow,2024-07-05 14:57:00,ITM06907,179,UPI,False,5.0,36
ORD004055,U0574,R0370,Bangalore,2024-01-22 15:25:00,ITM06788,149,UPI,False,5.0,0
ORD004056,U0286,R0183,Surat,2023-08-30 15:24:00,"ITM03317,ITM03318,ITM03303,ITM03307",406,UPI,False,5.0,0
ORD004057,U0277,R0420,Jaipur,2024-06-02 15:38:00,"ITM07662,ITM07676",148,UPI,False,,0
ORD004058,U0893,R0019,Kochi,2024-06-15 22:33:00,ITM00346,349,Card,False,5.0,0
ORD004059,U0238,R0477,Surat,2023-11-01 19:34:00,ITM08686,69,Card,False,5.0,0
ORD004060,U0246,R0361,Mumbai,2024-08-21 12:47:00,ITM06625,209,Card,False,,0
ORD004061,U0743,R0299,Delhi,2024-09-16 12:43:00,"ITM05452,ITM05438",428,UPI,False,,0
ORD004062,U0289,R0405,Delhi,2023-10-26 09:29:00,ITM07415,129,UPI,True,2.0,0
ORD004063,U0191,R0323,Delhi,2023-02-24 22:08:00,"ITM05907,ITM05915,ITM05916,ITM05906,ITM05908",565,COD,False,5.0,0
ORD004064,U0308,R0178,Delhi,2023-12-18 08:30:00,ITM03226,169,Card,False,5.0,62
ORD004065,U0066,R0315,Hyderabad,2024-09-08 14:16:00,ITM05769,249,Card,False,,0
ORD004066,U0472,R0415,Delhi,2024-10-26 08:35:00,ITM07577,119,UPI,False,,0
ORD004067,U0487,R0029,Lucknow,2023-02-26 15:20:00,"ITM00520,ITM00527,ITM00512",767,UPI,False,4.0,0
ORD004068,U0894,R0293,Hyderabad,2023-09-09 18:07:00,"ITM05335,ITM05338,ITM05332",427,COD,False,5.0,0
ORD004069,U0391,R0083,Delhi,2023-09-02 15:34:00,"ITM01544,ITM01552,ITM01542,ITM01563",466,UPI,False,4.0,0
ORD004070,U0573,R0471,Bangalore,2023-02-01 13:20:00,"ITM08564,ITM08571,ITM08559",287,UPI,False,5.0,0
ORD004071,U0536,R0407,Jaipur,2024-09-15 19:43:00,ITM07443,139,UPI,False,4.0,0
ORD004072,U0574,R0242,Bangalore,2024-07-01 15:30:00,"ITM04390,ITM04378,ITM04380,ITM04387,ITM04385",685,UPI,False,5.0,0
ORD004073,U0001,R0122,Bangalore,2024-01-02 19:06:00,"ITM02244,ITM02243,ITM02257",647,COD,False,4.0,0
ORD004074,U0590,R0495,Hyderabad,2024-09-07 13:20:00,"ITM09011,ITM09012",728,COD,False,5.0,0
ORD004075,U0992,R0417,Mumbai,2024-09-18 15:44:00,"ITM07607,ITM07606,ITM07613",377,UPI,False,5.0,0
ORD004076,U0792,R0348,Chandigarh,2023-09-08 19:48:00,"ITM06379,ITM06372",288,Card,False,5.0,0
ORD004077,U0797,R0006,Chandigarh,2023-03-10 15:11:00,"ITM00120,ITM00119,ITM00108",427,UPI,False,5.0,0
ORD004078,U0417,R0400,Surat,2024-06-24 22:04:00,ITM07336,179,COD,False,,0
ORD004079,U0414,R0455,Hyderabad,2023-08-27 23:48:00,"ITM08285,ITM08270",348,UPI,False,5.0,0
ORD004080,U0402,R0073,Jaipur,2024-06-30 12:15:00,"ITM01373,ITM01363,ITM01362,ITM01365,ITM01371",655,UPI,False,4.0,0
ORD004081,U0961,R0051,Delhi,2023-05-26 22:08:00,"ITM00976,ITM00985,ITM00970",287,Wallet,False,5.0,0
ORD004082,U0702,R0415,Delhi,2024-09-21 15:19:00,ITM07582,489,UPI,False,4.0,0
ORD004083,U0625,R0434,Bangalore,2024-02-17 17:23:00,"ITM07922,ITM07915",288,COD,False,,0
ORD004084,U0829,R0415,Delhi,2023-10-11 18:31:00,ITM07579,349,UPI,False,5.0,0
ORD004085,U0032,R0432,Bangalore,2023-11-17 13:25:00,"ITM07884,ITM07885,ITM07882",537,UPI,False,5.0,44
ORD004086,U0987,R0411,Delhi,2023-09-12 21:36:00,"ITM07511,ITM07505",348,UPI,False,5.0,53
ORD004087,U0295,R0083,Delhi,2023-05-16 12:41:00,"ITM01543,ITM01542",528,UPI,False,5.0,0
ORD004088,U0390,R0064,Kochi,2023-02-19 12:54:00,"ITM01207,ITM01199",328,UPI,False,,0
ORD004089,U0079,R0013,Pune,2024-06-27 13:57:00,"ITM00244,ITM00229",278,Wallet,False,5.0,0
ORD004090,U0940,R0468,Mumbai,2023-06-17 19:58:00,ITM08514,149,COD,False,4.0,0
ORD004091,U0809,R0315,Hyderabad,2023-01-20 14:15:00,"ITM05769,ITM05758",568,Card,True,2.0,0
ORD004092,U0330,R0031,Hyderabad,2023-10-23 14:25:00,ITM00554,349,Wallet,False,5.0,64
ORD004093,U0634,R0075,Chandigarh,2024-09-05 07:02:00,"ITM01402,ITM01408",188,Card,True,1.0,31
ORD004094,U0898,R0317,Lucknow,2023-07-12 19:50:00,"ITM05799,ITM05810",338,Card,False,5.0,0
ORD004095,U0137,R0259,Mumbai,2023-01-15 21:57:00,"ITM04689,ITM04686,ITM04693,ITM04694",516,UPI,False,,0
ORD004096,U0976,R0284,Surat,2023-11-17 15:20:00,"ITM05152,ITM05151",268,Wallet,False,5.0,0
ORD004097,U0707,R0491,Bangalore,2024-12-12 20:29:00,"ITM08941,ITM08936",208,UPI,False,5.0,0
ORD004098,U0530,R0395,Mumbai,2023-04-06 20:30:00,ITM07239,89,UPI,False,5.0,0
ORD004099,U0834,R0392,Jaipur,2023-07-22 13:14:00,ITM07192,269,UPI,False,4.0,0
ORD004100,U0849,R0051,Delhi,2024-03-22 21:57:00,ITM00970,129,Card,False,4.0,0
ORD004101,U0021,R0052,Surat,2024-07-18 17:16:00,"ITM00991,ITM00998,ITM00995",497,COD,False,5.0,0
ORD004102,U0459,R0083,Delhi,2024-01-23 23:26:00,"ITM01552,ITM01544,ITM01558",287,Wallet,False,,0
ORD004103,U0890,R0269,Pune,2024-08-12 14:03:00,"ITM04873,ITM04881",148,Card,False,,0
ORD004104,U0749,R0252,Bangalore,2023-10-16 12:00:00,ITM04562,209,COD,False,4.0,0
ORD004105,U0080,R0386,Jaipur,2023-11-11 07:40:00,"ITM07087,ITM07073",248,UPI,True,3.0,0
ORD004106,U0961,R0299,Delhi,2023-09-09 20:40:00,"ITM05435,ITM05446,ITM05452,ITM05449",626,UPI,False,5.0,0
ORD004107,U0378,R0024,Mumbai,2023-08-06 14:40:00,"ITM00431,ITM00432,ITM00438,ITM00429,ITM00434",1205,COD,True,2.0,0
ORD004108,U0379,R0027,Chandigarh,2023-10-16 22:47:00,ITM00494,69,UPI,False,4.0,0
ORD004109,U0131,R0415,Delhi,2024-11-05 19:14:00,"ITM07579,ITM07577",468,UPI,False,5.0,0
ORD004110,U0288,R0349,Delhi,2024-02-26 22:43:00,"ITM06409,ITM06403",228,Card,False,4.0,0
ORD004111,U0447,R0106,Surat,2023-11-06 19:04:00,"ITM01965,ITM01974",248,COD,False,5.0,75
ORD004112,U0633,R0088,Jaipur,2024-12-23 12:57:00,"ITM01641,ITM01645,ITM01637",507,UPI,False,5.0,0
ORD004113,U0696,R0084,Pune,2023-12-08 20:21:00,"ITM01572,ITM01567",148,Card,True,3.0,0
ORD004114,U0269,R0080,Jaipur,2023-12-18 23:08:00,ITM01500,29,Card,False,5.0,0
ORD004115,U0685,R0117,Chandigarh,2024-10-24 19:31:00,"ITM02161,ITM02156",278,UPI,False,5.0,0
ORD004116,U0524,R0068,Chandigarh,2023-09-12 21:45:00,"ITM01265,ITM01269,ITM01263,ITM01264",546,UPI,False,5.0,0
ORD004117,U0815,R0200,Mumbai,2023-03-16 20:47:00,"ITM03620,ITM03632,ITM03630",467,UPI,False,5.0,0
ORD004118,U0794,R0143,Mumbai,2024-04-19 14:39:00,"ITM02617,ITM02604,ITM02608",587,UPI,True,,0
ORD004119,U0091,R0445,Chandigarh,2023-01-19 21:44:00,"ITM08121,ITM08122,ITM08126",387,UPI,False,5.0,0
ORD004120,U0906,R0132,Mumbai,2024-11-16 14:03:00,ITM02430,429,COD,False,5.0,0
ORD004121,U0688,R0141,Hyderabad,2023-10-03 17:45:00,ITM02585,539,UPI,False,5.0,0
ORD004122,U0080,R0079,Jaipur,2023-03-02 10:39:00,"ITM01474,ITM01465,ITM01469",247,Card,False,,0
ORD004123,U0024,R0394,Surat,2023-04-22 07:39:00,"ITM07237,ITM07224,ITM07234,ITM07233",696,UPI,False,5.0,0
ORD004124,U0358,R0352,Hyderabad,2023-08-12 15:09:00,"ITM06456,ITM06458",338,Card,False,,52
ORD004125,U0245,R0072,Hyderabad,2023-08-26 19:20:00,"ITM01355,ITM01347,ITM01350",527,Wallet,False,5.0,0
ORD004126,U0280,R0340,Surat,2023-11-13 20:48:00,"ITM06223,ITM06224",128,Wallet,False,,0
ORD004127,U0611,R0262,Pune,2023-10-05 20:35:00,"ITM04747,ITM04752",178,Wallet,False,4.0,0
ORD004128,U0705,R0125,Bangalore,2023-09-18 18:01:00,"ITM02315,ITM02308",498,Wallet,True,1.0,0
ORD004129,U0599,R0421,Surat,2023-08-04 19:36:00,"ITM07684,ITM07696,ITM07681,ITM07687",506,UPI,False,5.0,0
ORD004130,U0957,R0448,Surat,2024-04-28 15:15:00,"ITM08163,ITM08159,ITM08172",407,Wallet,False,4.0,0
ORD004131,U0902,R0194,Mumbai,2024-12-01 13:37:00,ITM03510,259,Card,False,4.0,14
ORD004132,U0246,R0245,Mumbai,2024-10-11 13:11:00,"ITM04432,ITM04429",468,UPI,False,5.0,0
ORD004133,U0638,R0407,Jaipur,2024-02-02 23:01:00,"ITM07443,ITM07446,ITM07445,ITM07447",426,UPI,True,2.0,56
ORD004134,U0788,R0340,Surat,2024-12-24 17:59:00,"ITM06212,ITM06227,ITM06219",487,UPI,False,5.0,58
ORD004135,U0839,R0270,Bangalore,2024-06-01 21:38:00,"ITM04901,ITM04896",468,UPI,False,5.0,0
ORD004136,U0381,R0257,Chandigarh,2023-12-20 22:34:00,"ITM04648,ITM04635,ITM04649,ITM04638",1646,UPI,False,5.0,0
ORD004137,U0225,R0009,Pune,2024-08-31 13:38:00,"ITM00167,ITM00158,ITM00164",687,Card,False,,0
ORD004138,U0595,R0449,Bangalore,2023-08-01 19:01:00,"ITM08184,ITM08189,ITM08176",707,UPI,False,,0
ORD004139,U0593,R0202,Lucknow,2023-03-23 18:32:00,"ITM03657,ITM03659,ITM03662",317,UPI,False,5.0,0
ORD004140,U0362,R0416,Mumbai,2024-07-14 15:33:00,"ITM07600,ITM07585",538,UPI,False,4.0,0
ORD004141,U0805,R0330,Pune,2023-01-16 21:30:00,ITM06034,469,UPI,False,4.0,0
ORD004142,U0744,R0496,Delhi,2024-09-10 15:33:00,"ITM09030,ITM09027,ITM09016,ITM09021",446,UPI,False,,0
ORD004143,U0204,R0205,Lucknow,2024-11-29 23:35:00,ITM03703,239,Card,True,3.0,65
ORD004144,U0834,R0226,Jaipur,2024-10-08 14:25:00,"ITM04083,ITM04079",198,COD,False,,0
ORD004145,U0775,R0026,Mumbai,2024-04-06 14:21:00,"ITM00461,ITM00470",268,UPI,True,,0
ORD004146,U0890,R0336,Pune,2023-06-11 14:43:00,"ITM06150,ITM06143,ITM06138",1117,Card,False,5.0,0
ORD004147,U0387,R0037,Hyderabad,2023-01-04 20:58:00,"ITM00678,ITM00689",218,UPI,False,,30
ORD004148,U0459,R0264,Delhi,2024-07-01 23:22:00,ITM04783,189,UPI,False,5.0,0
ORD004149,U0463,R0427,Lucknow,2023-12-03 23:50:00,"ITM07805,ITM07803,ITM07806,ITM07808,ITM07789",1235,COD,False,5.0,0
ORD004150,U0566,R0034,Mumbai,2024-11-11 20:02:00,"ITM00622,ITM00628",498,Card,False,5.0,0
ORD004151,U0350,R0473,Lucknow,2024-11-09 13:02:00,ITM08609,239,Card,False,5.0,0
ORD004152,U0410,R0062,Mumbai,2024-04-18 21:13:00,ITM01160,389,COD,False,5.0,0
ORD004153,U0022,R0168,Surat,2023-09-23 21:30:00,"ITM03056,ITM03061",338,Wallet,False,5.0,0
ORD004154,U0195,R0332,Jaipur,2023-02-12 23:19:00,"ITM06067,ITM06074",238,Card,False,5.0,0
ORD004155,U0814,R0168,Surat,2023-10-03 19:43:00,ITM03054,359,UPI,False,5.0,0
ORD004156,U0242,R0103,Mumbai,2024-08-10 22:05:00,ITM01923,209,COD,False,5.0,0
ORD004157,U0669,R0389,Surat,2023-05-04 12:11:00,ITM07136,229,Card,False,,0
ORD004158,U0060,R0146,Chandigarh,2024-02-12 15:58:00,ITM02661,119,Card,False,,0
ORD004159,U0185,R0410,Chandigarh,2024-02-09 21:59:00,"ITM07490,ITM07493,ITM07495",787,COD,False,4.0,0
ORD004160,U0915,R0283,Delhi,2023-03-26 15:26:00,ITM05141,129,UPI,False,5.0,0
ORD004161,U0431,R0248,Mumbai,2024-05-10 19:01:00,"ITM04485,ITM04488,ITM04483,ITM04479",756,Card,False,,0
ORD004162,U0501,R0393,Lucknow,2023-12-21 20:28:00,"ITM07216,ITM07212",328,UPI,False,,0
ORD004163,U0350,R0384,Lucknow,2024-01-11 13:44:00,"ITM07053,ITM07051",218,UPI,True,3.0,0
ORD004164,U0026,R0379,Delhi,2023-04-19 20:00:00,"ITM06961,ITM06974",648,UPI,True,3.0,10
ORD004165,U0078,R0232,Lucknow,2023-03-23 20:11:00,"ITM04183,ITM04192",188,UPI,True,,0
ORD004166,U0093,R0285,Mumbai,2023-06-12 07:03:00,"ITM05169,ITM05171,ITM05175",457,UPI,False,5.0,0
ORD004167,U0303,R0039,Kochi,2024-01-28 22:45:00,"ITM00726,ITM00728",348,Card,False,5.0,0
ORD004168,U0275,R0232,Lucknow,2023-02-08 15:01:00,ITM04193,269,UPI,False,5.0,28
ORD004169,U0570,R0452,Bangalore,2024-11-10 13:06:00,"ITM08227,ITM08237,ITM08229",327,UPI,True,,0
ORD004170,U0408,R0425,Chandigarh,2023-05-24 23:08:00,"ITM07753,ITM07751",268,Card,False,5.0,58
ORD004171,U0857,R0237,Mumbai,2023-10-15 15:07:00,"ITM04295,ITM04283",478,UPI,True,1.0,58
ORD004172,U0050,R0500,Pune,2024-02-07 16:27:00,ITM09112,69,UPI,False,5.0,0
ORD004173,U0983,R0318,Delhi,2023-08-31 15:58:00,ITM05823,249,UPI,False,,0
ORD004174,U0465,R0448,Surat,2024-06-28 13:04:00,ITM08163,59,UPI,False,5.0,0
ORD004175,U0126,R0012,Surat,2023-02-10 12:29:00,"ITM00226,ITM00213,ITM00224,ITM00205,ITM00217",1335,Card,False,,0
ORD004176,U0165,R0039,Kochi,2024-05-30 21:30:00,"ITM00730,ITM00720,ITM00726,ITM00728",686,UPI,True,3.0,0
ORD004177,U0830,R0121,Delhi,2023-04-18 19:29:00,"ITM02236,ITM02234,ITM02225,ITM02228",476,COD,True,1.0,0
ORD004178,U0753,R0463,Hyderabad,2024-02-05 21:29:00,ITM08422,389,UPI,False,,0
ORD004179,U0654,R0063,Jaipur,2023-12-05 18:40:00,"ITM01180,ITM01190,ITM01186",637,UPI,False,5.0,0
ORD004180,U0466,R0251,Hyderabad,2024-04-05 18:01:00,"ITM04529,ITM04535",368,UPI,False,,0
ORD004181,U0908,R0066,Pune,2023-08-19 22:40:00,"ITM01228,ITM01227",298,UPI,False,,0
ORD004182,U0473,R0264,Delhi,2024-10-10 14:49:00,"ITM04782,ITM04775",208,COD,False,5.0,0
ORD004183,U0955,R0052,Surat,2023-01-22 13:47:00,"ITM00998,ITM01002,ITM00995",577,Card,False,5.0,0
ORD004184,U0542,R0403,Bangalore,2024-07-06 15:20:00,"ITM07392,ITM07382,ITM07381,ITM07384",616,Card,False,,0
ORD004185,U0167,R0118,Lucknow,2023-02-14 19:18:00,"ITM02180,ITM02176,ITM02168,ITM02182",516,UPI,False,,0
ORD004186,U0324,R0332,Jaipur,2023-07-18 23:56:00,"ITM06070,ITM06073,ITM06080",577,COD,False,4.0,0
ORD004187,U0026,R0298,Delhi,2024-09-18 20:01:00,ITM05432,259,UPI,False,5.0,0
ORD004188,U0870,R0010,Chandigarh,2023-01-03 19:09:00,"ITM00187,ITM00183,ITM00181",587,Card,False,,0
ORD004189,U0403,R0284,Surat,2023-12-24 14:16:00,ITM05159,309,UPI,False,5.0,0
ORD004190,U0356,R0206,Chandigarh,2024-12-26 22:51:00,"ITM03724,ITM03716",388,UPI,False,5.0,0
ORD004191,U0809,R0352,Hyderabad,2024-03-10 13:33:00,"ITM06455,ITM06456",358,COD,False,4.0,0
ORD004192,U0350,R0042,Lucknow,2023-04-17 15:54:00,"ITM00795,ITM00782",398,Card,False,4.0,0
ORD004193,U0840,R0186,Mumbai,2023-02-23 08:53:00,ITM03365,269,COD,False,,0
ORD004194,U0829,R0499,Delhi,2024-06-03 16:05:00,"ITM09095,ITM09088,ITM09090,ITM09076",766,UPI,False,,0
ORD004195,U0487,R0413,Lucknow,2023-06-29 15:14:00,"ITM07539,ITM07536,ITM07542",457,Wallet,False,,0
ORD004196,U0702,R0154,Delhi,2023-01-30 12:50:00,"ITM02790,ITM02793",268,Card,False,,0
ORD004197,U0969,R0039,Kochi,2024-07-20 07:34:00,"ITM00730,ITM00726,ITM00740",527,UPI,False,,0
ORD004198,U0911,R0057,Delhi,2024-12-12 23:06:00,"ITM01080,ITM01074,ITM01078,ITM01084",476,Card,False,4.0,57
ORD004199,U0515,R0063,Jaipur,2023-11-06 14:44:00,"ITM01190,ITM01188",758,UPI,False,4.0,17
ORD004200,U0408,R0238,Chandigarh,2024-11-28 23:59:00,ITM04318,79,Card,False,5.0,0
ORD004201,U0130,R0496,Delhi,2023-04-13 08:28:00,"ITM09030,ITM09027,ITM09020,ITM09038,ITM09017",425,Card,False,,23
ORD004202,U0720,R0480,Chandigarh,2024-06-12 19:00:00,ITM08739,109,Card,False,5.0,0
ORD004203,U0544,R0192,Bangalore,2024-11-06 15:26:00,ITM03478,439,Card,False,5.0,0
ORD004204,U0998,R0149,Kochi,2024-01-12 08:05:00,ITM02718,49,UPI,False,,0
ORD004205,U0342,R0385,Bangalore,2024-03-04 23:12:00,"ITM07070,ITM07059",258,UPI,False,5.0,0
ORD004206,U0463,R0042,Lucknow,2023-03-16 23:28:00,"ITM00784,ITM00782",308,UPI,False,4.0,60
ORD004207,U0547,R0241,Delhi,2024-06-22 22:17:00,"ITM04355,ITM04369,ITM04352,ITM04360",886,UPI,True,,63
ORD004208,U0756,R0368,Hyderabad,2023-04-14 21:30:00,"ITM06755,ITM06760,ITM06758",547,COD,False,,0
ORD004209,U0908,R0066,Pune,2023-12-25 21:27:00,"ITM01228,ITM01231",318,UPI,True,3.0,52
ORD004210,U0197,R0447,Mumbai,2023-10-26 20:21:00,"ITM08150,ITM08143",198,UPI,True,1.0,50
ORD004211,U0471,R0217,Bangalore,2024-01-24 15:45:00,"ITM03903,ITM03904",318,UPI,False,5.0,0
ORD004212,U0831,R0170,Chandigarh,2024-11-27 14:05:00,"ITM03082,ITM03080",208,UPI,False,5.0,0
ORD004213,U0642,R0350,Surat,2023-02-04 20:46:00,"ITM06425,ITM06413,ITM06418,ITM06420,ITM06416",435,Card,False,,0
ORD004214,U0165,R0467,Kochi,2024-10-28 20:42:00,ITM08497,159,COD,False,5.0,0
ORD004215,U0758,R0017,Surat,2023-04-13 21:43:00,"ITM00306,ITM00300,ITM00313,ITM00302,ITM00301",1775,UPI,False,5.0,0
ORD004216,U0018,R0334,Surat,2024-12-30 19:43:00,"ITM06103,ITM06108,ITM06110,ITM06102",736,UPI,False,5.0,19
ORD004217,U0360,R0424,Jaipur,2023-04-10 22:46:00,"ITM07744,ITM07739",268,Card,False,5.0,0
ORD004218,U0647,R0205,Lucknow,2023-05-25 13:03:00,"ITM03703,ITM03705",778,UPI,False,,0
ORD004219,U0667,R0399,Kochi,2024-05-14 10:09:00,"ITM07310,ITM07326",368,Wallet,False,5.0,0
ORD004220,U0735,R0491,Bangalore,2023-03-19 19:23:00,"ITM08944,ITM08941,ITM08942",507,UPI,False,5.0,0
ORD004221,U0988,R0166,Surat,2024-12-04 13:14:00,"ITM03010,ITM03016,ITM03011,ITM03006",1216,Card,True,3.0,0
ORD004222,U0793,R0179,Delhi,2023-04-04 22:08:00,"ITM03257,ITM03247,ITM03260,ITM03248",1286,UPI,False,5.0,0
ORD004223,U0836,R0317,Lucknow,2024-03-20 20:35:00,"ITM05808,ITM05803",348,Wallet,False,5.0,0
ORD004224,U0783,R0469,Mumbai,2023-03-31 21:46:00,ITM08533,169,Card,False,,0
ORD004225,U0713,R0096,Lucknow,2024-02-12 16:42:00,"ITM01783,ITM01770,ITM01779",677,UPI,False,4.0,0
ORD004226,U0028,R0371,Mumbai,2023-12-26 19:40:00,"ITM06802,ITM06800,ITM06805",317,Card,False,5.0,0
ORD004227,U0221,R0243,Mumbai,2023-07-24 21:52:00,"ITM04396,ITM04408",278,UPI,False,5.0,36
ORD004228,U0418,R0145,Bangalore,2023-11-26 15:33:00,"ITM02639,ITM02643,ITM02657,ITM02653",866,UPI,False,4.0,0
